longitude,latitude,nilai_prediksi_kerawanan
109.337171,-7.300680,1.175810
109.338171,-7.300680,1.179345
109.339171,-7.300680,1.183201
109.340171,-7.300680,1.187160
109.341171,-7.300680,1.191004
109.342171,-7.300680,1.194646
109.343171,-7.300680,1.198249
109.344171,-7.300680,1.201713
109.345171,-7.300680,1.204928
109.346171,-7.300680,1.207794
109.347171,-7.300680,1.210215
109.348171,-7.300680,1.212106
109.349171,-7.300680,1.213384
109.350171,-7.300680,1.213971
109.351171,-7.300680,1.214002
109.352171,-7.300680,1.214002
109.353171,-7.300680,1.214002
109.354171,-7.300680,1.214002
109.355171,-7.300680,1.214002
109.356171,-7.300680,1.214002
109.357171,-7.300680,1.214002
109.358171,-7.300680,1.214002
109.359171,-7.300680,1.214002
109.360171,-7.300680,1.214002
109.361171,-7.300680,1.214002
109.362171,-7.300680,1.214002
109.363171,-7.300680,1.214002
109.364171,-7.300680,1.214002
109.365171,-7.300680,1.214002
109.366171,-7.300680,1.214002
109.367171,-7.300680,1.214002
109.368171,-7.300680,1.214002
109.369171,-7.300680,1.214002
109.370171,-7.300680,1.214002
109.371171,-7.300680,1.214002
109.372171,-7.300680,1.214002
109.373171,-7.300680,1.214002
109.374171,-7.300680,1.214002
109.375171,-7.300680,1.214002
109.376171,-7.300680,1.214002
109.377171,-7.300680,1.214002
109.378171,-7.300680,1.214002
109.379171,-7.300680,1.213806
109.380171,-7.300680,1.213017
109.381171,-7.300680,1.211721
109.382171,-7.300680,1.210030
109.383171,-7.300680,1.208059
109.384171,-7.300680,1.205922
109.385171,-7.300680,1.203735
109.386171,-7.300680,1.201610
109.387171,-7.300680,1.199655
109.388171,-7.300680,1.197969
109.389171,-7.300680,1.196638
109.390171,-7.300680,1.195732
109.391171,-7.300680,1.195296
109.392171,-7.300680,1.195354
109.393171,-7.300680,1.195903
109.394171,-7.300680,1.196914
109.395171,-7.300680,1.198335
109.396171,-7.300680,1.200092
109.397171,-7.300680,1.202096
109.398171,-7.300680,1.204245
109.399171,-7.300680,1.206431
109.400171,-7.300680,1.208539
109.401171,-7.300680,1.210455
109.402171,-7.300680,1.212063
109.403171,-7.300680,1.213251
109.404171,-7.300680,1.213907
109.405171,-7.300680,1.214002
109.406171,-7.300680,1.214002
109.407171,-7.300680,1.214002
109.408171,-7.300680,1.214002
109.409171,-7.300680,1.214002
109.410171,-7.300680,1.214002
109.411171,-7.300680,1.214002
109.412171,-7.300680,1.214002
109.413171,-7.300680,1.214002
109.414171,-7.300680,1.214002
109.415171,-7.300680,1.214002
109.416171,-7.300680,1.214002
109.417171,-7.300680,1.214002
109.418171,-7.300680,1.214002
109.419171,-7.300680,1.214002
109.420171,-7.300680,1.214002
109.421171,-7.300680,1.214002
109.422171,-7.300680,1.214002
109.423171,-7.300680,1.214002
109.424171,-7.300680,1.214002
109.425171,-7.300680,1.214002
109.426171,-7.300680,1.214002
109.427171,-7.300680,1.214002
109.428171,-7.300680,1.214002
109.429171,-7.300680,1.214002
109.430171,-7.300680,1.214002
109.431171,-7.300680,1.214002
109.432171,-7.300680,1.214002
109.433171,-7.300680,1.214002
109.434171,-7.300680,1.214002
109.435171,-7.300680,1.214002
109.436171,-7.300680,1.214002
109.437171,-7.300680,1.214002
109.438171,-7.300680,1.214002
109.439171,-7.300680,1.214002
109.440171,-7.300680,1.214002
109.441171,-7.300680,1.214002
109.442171,-7.300680,1.214002
109.443171,-7.300680,1.214002
109.444171,-7.300680,1.214002
109.445171,-7.300680,1.214002
109.446171,-7.300680,1.214002
109.447171,-7.300680,1.214002
109.448171,-7.300680,1.214002
109.449171,-7.300680,1.214002
109.450171,-7.300680,1.214002
109.451171,-7.300680,1.214002
109.452171,-7.300680,1.214002
109.453171,-7.300680,1.214002
109.454171,-7.300680,1.214002
109.455171,-7.300680,1.214002
109.456171,-7.300680,1.214002
109.457171,-7.300680,1.214002
109.458171,-7.300680,1.214002
109.459171,-7.300680,1.214002
109.460171,-7.300680,1.214002
109.461171,-7.300680,1.214002
109.462171,-7.300680,1.214002
109.463171,-7.300680,1.214002
109.464171,-7.300680,1.214002
109.465171,-7.300680,1.214002
109.466171,-7.300680,1.214002
109.467171,-7.300680,1.214002
109.468171,-7.300680,1.214002
109.469171,-7.300680,1.214002
109.470171,-7.300680,1.214002
109.471171,-7.300680,1.214002
109.472171,-7.300680,1.214002
109.473171,-7.300680,1.214002
109.474171,-7.300680,1.214002
109.475171,-7.300680,1.214002
109.476171,-7.300680,1.214002
109.477171,-7.300680,1.214002
109.478171,-7.300680,1.214002
109.479171,-7.300680,1.214002
109.480171,-7.300680,1.214002
109.481171,-7.300680,1.214002
109.482171,-7.300680,1.214002
109.483171,-7.300680,1.214002
109.484171,-7.300680,1.214002
109.485171,-7.300680,1.214002
109.486171,-7.300680,1.214002
109.487171,-7.300680,1.214002
109.488171,-7.300680,1.214002
109.489171,-7.300680,1.214002
109.490171,-7.300680,1.214002
109.491171,-7.300680,1.214002
109.492171,-7.300680,1.214002
109.493171,-7.300680,1.214002
109.494171,-7.300680,1.214002
109.495171,-7.300680,1.214002
109.496171,-7.300680,1.214002
109.497171,-7.300680,1.214002
109.498171,-7.300680,1.214002
109.499171,-7.300680,1.214002
109.500171,-7.300680,1.214002
109.501171,-7.300680,1.214002
109.502171,-7.300680,1.214002
109.503171,-7.300680,1.214002
109.504171,-7.300680,1.214002
109.505171,-7.300680,1.214002
109.506171,-7.300680,1.214002
109.507171,-7.300680,1.214002
109.508171,-7.300680,1.214002
109.509171,-7.300680,1.214002
109.510171,-7.300680,1.214002
109.511171,-7.300680,1.214002
109.512171,-7.300680,1.214002
109.513171,-7.300680,1.214002
109.514171,-7.300680,1.214002
109.515171,-7.300680,1.214002
109.516171,-7.300680,1.214002
109.517171,-7.300680,1.214002
109.518171,-7.300680,1.214002
109.519171,-7.300680,1.214002
109.520171,-7.300680,1.214002
109.521171,-7.300680,1.214002
109.522171,-7.300680,1.214002
109.523171,-7.300680,1.214002
109.524171,-7.300680,1.214002
109.525171,-7.300680,1.214002
109.526171,-7.300680,1.214002
109.527171,-7.300680,1.214002
109.528171,-7.300680,1.214002
109.529171,-7.300680,1.214002
109.530171,-7.300680,1.214002
109.531171,-7.300680,1.214002
109.532171,-7.300680,1.214002
109.533171,-7.300680,1.214002
109.534171,-7.300680,1.214002
109.535171,-7.300680,1.214002
109.536171,-7.300680,1.214002
109.537171,-7.300680,1.214002
109.538171,-7.300680,1.214002
109.539171,-7.300680,1.214002
109.540171,-7.300680,1.214002
109.541171,-7.300680,1.214002
109.542171,-7.300680,1.214002
109.543171,-7.300680,1.214002
109.544171,-7.300680,1.214002
109.545171,-7.300680,1.214002
109.546171,-7.300680,1.214002
109.547171,-7.300680,1.214002
109.548171,-7.300680,1.214002
109.549171,-7.300680,1.214002
109.550171,-7.300680,1.214002
109.551171,-7.300680,1.214002
109.552171,-7.300680,1.214002
109.553171,-7.300680,1.214002
109.554171,-7.300680,1.214002
109.555171,-7.300680,1.214002
109.556171,-7.300680,1.214002
109.557171,-7.300680,1.214002
109.558171,-7.300680,1.214002
109.559171,-7.300680,1.214002
109.560171,-7.300680,1.214002
109.561171,-7.300680,1.214002
109.562171,-7.300680,1.214002
109.563171,-7.300680,1.214002
109.564171,-7.300680,1.214002
109.565171,-7.300680,1.214002
109.566171,-7.300680,1.214002
109.567171,-7.300680,1.214002
109.568171,-7.300680,1.214002
109.569171,-7.300680,1.214002
109.570171,-7.300680,1.214002
109.573171,-7.300680,1.214002
109.574171,-7.300680,1.214002
109.262171,-7.301680,1.214002
109.263171,-7.301680,1.214002
109.264171,-7.301680,1.214002
109.265171,-7.301680,1.214002
109.266171,-7.301680,1.214002
109.267171,-7.301680,1.214002
109.268171,-7.301680,1.214002
109.269171,-7.301680,1.214002
109.270171,-7.301680,1.214002
109.271171,-7.301680,1.214002
109.272171,-7.301680,1.214002
109.273171,-7.301680,1.214002
109.274171,-7.301680,1.214002
109.275171,-7.301680,1.214002
109.276171,-7.301680,1.214002
109.277171,-7.301680,1.214002
109.278171,-7.301680,1.214002
109.279171,-7.301680,1.214002
109.280171,-7.301680,1.214002
109.281171,-7.301680,1.214002
109.282171,-7.301680,1.214002
109.283171,-7.301680,1.214002
109.284171,-7.301680,1.214002
109.285171,-7.301680,1.214002
109.286171,-7.301680,1.214002
109.287171,-7.301680,1.214002
109.288171,-7.301680,1.214002
109.289171,-7.301680,1.214002
109.290171,-7.301680,1.214002
109.291171,-7.301680,1.214002
109.292171,-7.301680,1.214002
109.293171,-7.301680,1.214002
109.294171,-7.301680,1.214002
109.295171,-7.301680,1.214002
109.296171,-7.301680,1.214002
109.297171,-7.301680,1.214002
109.298171,-7.301680,1.214002
109.299171,-7.301680,1.214002
109.300171,-7.301680,1.214002
109.301171,-7.301680,1.214002
109.302171,-7.301680,1.214002
109.303171,-7.301680,1.214002
109.304171,-7.301680,1.214002
109.305171,-7.301680,1.214002
109.306171,-7.301680,1.214002
109.307171,-7.301680,1.214002
109.308171,-7.301680,1.214002
109.309171,-7.301680,1.214002
109.310171,-7.301680,1.214002
109.311171,-7.301680,1.214002
109.312171,-7.301680,1.214002
109.313171,-7.301680,1.214002
109.314171,-7.301680,1.214002
109.315171,-7.301680,1.214002
109.316171,-7.301680,1.213985
109.317171,-7.301680,1.213607
109.318171,-7.301680,1.212741
109.319171,-7.301680,1.210887
109.320171,-7.301680,1.208026
109.321171,-7.301680,1.204321
109.322171,-7.301680,1.199937
109.323171,-7.301680,1.195048
109.324171,-7.301680,1.189830
109.325171,-7.301680,1.184461
109.326171,-7.301680,1.179123
109.327171,-7.301680,1.173997
109.328171,-7.301680,1.169262
109.329171,-7.301680,1.165095
109.330171,-7.301680,1.161662
109.331171,-7.301680,1.159120
109.332171,-7.301680,1.157601
109.333171,-7.301680,1.157199
109.334171,-7.301680,1.157956
109.335171,-7.301680,1.159848
109.336171,-7.301680,1.162773
109.337171,-7.301680,1.166567
109.338171,-7.301680,1.171014
109.339171,-7.301680,1.175871
109.340171,-7.301680,1.180884
109.341171,-7.301680,1.185808
109.342171,-7.301680,1.190407
109.343171,-7.301680,1.194598
109.344171,-7.301680,1.198610
109.345171,-7.301680,1.202354
109.346171,-7.301680,1.205727
109.347171,-7.301680,1.208637
109.348171,-7.301680,1.210996
109.349171,-7.301680,1.212724
109.350171,-7.301680,1.213744
109.351171,-7.301680,1.214002
109.352171,-7.301680,1.214002
109.353171,-7.301680,1.214002
109.354171,-7.301680,1.214002
109.355171,-7.301680,1.214002
109.356171,-7.301680,1.214002
109.357171,-7.301680,1.214002
109.358171,-7.301680,1.214002
109.359171,-7.301680,1.214002
109.360171,-7.301680,1.214002
109.361171,-7.301680,1.214002
109.362171,-7.301680,1.214002
109.363171,-7.301680,1.214002
109.364171,-7.301680,1.214002
109.365171,-7.301680,1.214002
109.366171,-7.301680,1.214002
109.367171,-7.301680,1.214002
109.368171,-7.301680,1.214002
109.369171,-7.301680,1.214002
109.370171,-7.301680,1.214002
109.371171,-7.301680,1.214002
109.372171,-7.301680,1.214002
109.373171,-7.301680,1.214002
109.374171,-7.301680,1.214002
109.375171,-7.301680,1.214002
109.376171,-7.301680,1.214002
109.377171,-7.301680,1.214002
109.378171,-7.301680,1.213829
109.379171,-7.301680,1.212977
109.380171,-7.301680,1.211508
109.381171,-7.301680,1.209536
109.382171,-7.301680,1.207178
109.383171,-7.301680,1.204552
109.384171,-7.301680,1.201784
109.385171,-7.301680,1.199000
109.386171,-7.301680,1.196325
109.387171,-7.301680,1.193881
109.388171,-7.301680,1.191782
109.389171,-7.301680,1.190130
109.390171,-7.301680,1.189005
109.391171,-7.301680,1.188465
109.392171,-7.301680,1.188537
109.393171,-7.301680,1.189218
109.394171,-7.301680,1.190472
109.395171,-7.301680,1.192237
109.396171,-7.301680,1.194426
109.397171,-7.301680,1.196934
109.398171,-7.301680,1.199646
109.399171,-7.301680,1.202438
109.400171,-7.301680,1.205184
109.401171,-7.301680,1.207758
109.402171,-7.301680,1.210037
109.403171,-7.301680,1.211901
109.404171,-7.301680,1.213235
109.405171,-7.301680,1.213928
109.406171,-7.301680,1.214002
109.407171,-7.301680,1.214002
109.408171,-7.301680,1.214002
109.409171,-7.301680,1.214002
109.410171,-7.301680,1.214002
109.411171,-7.301680,1.214002
109.412171,-7.301680,1.214002
109.413171,-7.301680,1.214002
109.414171,-7.301680,1.214002
109.415171,-7.301680,1.214002
109.416171,-7.301680,1.214002
109.417171,-7.301680,1.214002
109.418171,-7.301680,1.214002
109.419171,-7.301680,1.214002
109.420171,-7.301680,1.214002
109.421171,-7.301680,1.214002
109.422171,-7.301680,1.214002
109.423171,-7.301680,1.214002
109.424171,-7.301680,1.214002
109.425171,-7.301680,1.214002
109.426171,-7.301680,1.214002
109.427171,-7.301680,1.214002
109.428171,-7.301680,1.214002
109.429171,-7.301680,1.214002
109.430171,-7.301680,1.214002
109.431171,-7.301680,1.214002
109.432171,-7.301680,1.214002
109.433171,-7.301680,1.214002
109.434171,-7.301680,1.214002
109.435171,-7.301680,1.214002
109.436171,-7.301680,1.214002
109.437171,-7.301680,1.214002
109.438171,-7.301680,1.214002
109.439171,-7.301680,1.214002
109.440171,-7.301680,1.214002
109.441171,-7.301680,1.214002
109.442171,-7.301680,1.214002
109.443171,-7.301680,1.214002
109.444171,-7.301680,1.214002
109.445171,-7.301680,1.214002
109.446171,-7.301680,1.214002
109.447171,-7.301680,1.214002
109.448171,-7.301680,1.214002
109.449171,-7.301680,1.214002
109.450171,-7.301680,1.214002
109.451171,-7.301680,1.214002
109.452171,-7.301680,1.214002
109.453171,-7.301680,1.214002
109.454171,-7.301680,1.214002
109.455171,-7.301680,1.214002
109.456171,-7.301680,1.214002
109.457171,-7.301680,1.214002
109.458171,-7.301680,1.214002
109.459171,-7.301680,1.214002
109.460171,-7.301680,1.214002
109.461171,-7.301680,1.214002
109.462171,-7.301680,1.214002
109.463171,-7.301680,1.214002
109.464171,-7.301680,1.214002
109.465171,-7.301680,1.214002
109.466171,-7.301680,1.214002
109.467171,-7.301680,1.214002
109.468171,-7.301680,1.214002
109.469171,-7.301680,1.214002
109.470171,-7.301680,1.214002
109.471171,-7.301680,1.214002
109.472171,-7.301680,1.214002
109.473171,-7.301680,1.214002
109.474171,-7.301680,1.214002
109.475171,-7.301680,1.214002
109.476171,-7.301680,1.214002
109.477171,-7.301680,1.214002
109.478171,-7.301680,1.214002
109.479171,-7.301680,1.214002
109.480171,-7.301680,1.214002
109.481171,-7.301680,1.214002
109.482171,-7.301680,1.214002
109.483171,-7.301680,1.214002
109.484171,-7.301680,1.214002
109.485171,-7.301680,1.214002
109.486171,-7.301680,1.214002
109.487171,-7.301680,1.214002
109.488171,-7.301680,1.214002
109.489171,-7.301680,1.214002
109.490171,-7.301680,1.214002
109.491171,-7.301680,1.214002
109.492171,-7.301680,1.214002
109.493171,-7.301680,1.214002
109.494171,-7.301680,1.214002
109.495171,-7.301680,1.214002
109.496171,-7.301680,1.214002
109.497171,-7.301680,1.214002
109.498171,-7.301680,1.214002
109.499171,-7.301680,1.214002
109.500171,-7.301680,1.214002
109.501171,-7.301680,1.214002
109.502171,-7.301680,1.214002
109.503171,-7.301680,1.214002
109.504171,-7.301680,1.214002
109.505171,-7.301680,1.214002
109.506171,-7.301680,1.214002
109.507171,-7.301680,1.214002
109.508171,-7.301680,1.214002
109.509171,-7.301680,1.214002
109.510171,-7.301680,1.214002
109.511171,-7.301680,1.214002
109.512171,-7.301680,1.214002
109.513171,-7.301680,1.214002
109.514171,-7.301680,1.214002
109.515171,-7.301680,1.214002
109.516171,-7.301680,1.214002
109.517171,-7.301680,1.214002
109.518171,-7.301680,1.214002
109.519171,-7.301680,1.214002
109.520171,-7.301680,1.214002
109.521171,-7.301680,1.214002
109.522171,-7.301680,1.214002
109.523171,-7.301680,1.214002
109.524171,-7.301680,1.214002
109.525171,-7.301680,1.214002
109.526171,-7.301680,1.214002
109.527171,-7.301680,1.214002
109.528171,-7.301680,1.214002
109.529171,-7.301680,1.214002
109.530171,-7.301680,1.214002
109.531171,-7.301680,1.214002
109.532171,-7.301680,1.214002
109.533171,-7.301680,1.214002
109.534171,-7.301680,1.214002
109.535171,-7.301680,1.214002
109.536171,-7.301680,1.214002
109.537171,-7.301680,1.214002
109.538171,-7.301680,1.214002
109.539171,-7.301680,1.214002
109.540171,-7.301680,1.214002
109.541171,-7.301680,1.214002
109.542171,-7.301680,1.214002
109.543171,-7.301680,1.214002
109.544171,-7.301680,1.214002
109.545171,-7.301680,1.214002
109.546171,-7.301680,1.214002
109.547171,-7.301680,1.214002
109.548171,-7.301680,1.214002
109.549171,-7.301680,1.214002
109.550171,-7.301680,1.214002
109.551171,-7.301680,1.214002
109.552171,-7.301680,1.214002
109.553171,-7.301680,1.214002
109.554171,-7.301680,1.214002
109.555171,-7.301680,1.214002
109.556171,-7.301680,1.214002
109.557171,-7.301680,1.214002
109.558171,-7.301680,1.214002
109.559171,-7.301680,1.214002
109.560171,-7.301680,1.214002
109.561171,-7.301680,1.214002
109.562171,-7.301680,1.214002
109.563171,-7.301680,1.214002
109.564171,-7.301680,1.214002
109.565171,-7.301680,1.214002
109.566171,-7.301680,1.214002
109.567171,-7.301680,1.214002
109.263171,-7.302680,1.214002
109.264171,-7.302680,1.214002
109.265171,-7.302680,1.214002
109.266171,-7.302680,1.214002
109.267171,-7.302680,1.214002
109.268171,-7.302680,1.214002
109.269171,-7.302680,1.214002
109.270171,-7.302680,1.214002
109.271171,-7.302680,1.214002
109.272171,-7.302680,1.214002
109.273171,-7.302680,1.214002
109.274171,-7.302680,1.214002
109.275171,-7.302680,1.214002
109.276171,-7.302680,1.214002
109.277171,-7.302680,1.214002
109.278171,-7.302680,1.214002
109.279171,-7.302680,1.214002
109.280171,-7.302680,1.214002
109.281171,-7.302680,1.214002
109.282171,-7.302680,1.214002
109.283171,-7.302680,1.214002
109.284171,-7.302680,1.214002
109.285171,-7.302680,1.214002
109.286171,-7.302680,1.214002
109.287171,-7.302680,1.214002
109.288171,-7.302680,1.214002
109.289171,-7.302680,1.214002
109.290171,-7.302680,1.214002
109.291171,-7.302680,1.214002
109.292171,-7.302680,1.214002
109.293171,-7.302680,1.214002
109.294171,-7.302680,1.214002
109.295171,-7.302680,1.214002
109.296171,-7.302680,1.214002
109.297171,-7.302680,1.214002
109.298171,-7.302680,1.214002
109.299171,-7.302680,1.214002
109.300171,-7.302680,1.214002
109.301171,-7.302680,1.214002
109.302171,-7.302680,1.214002
109.303171,-7.302680,1.214002
109.304171,-7.302680,1.214002
109.305171,-7.302680,1.214002
109.306171,-7.302680,1.214002
109.307171,-7.302680,1.214002
109.308171,-7.302680,1.214002
109.309171,-7.302680,1.214002
109.310171,-7.302680,1.214002
109.311171,-7.302680,1.214002
109.312171,-7.302680,1.214002
109.313171,-7.302680,1.214002
109.314171,-7.302680,1.214002
109.315171,-7.302680,1.213996
109.316171,-7.302680,1.213625
109.317171,-7.302680,1.212734
109.318171,-7.302680,1.211133
109.319171,-7.302680,1.208372
109.320171,-7.302680,1.204593
109.321171,-7.302680,1.199961
109.322171,-7.302680,1.194649
109.323171,-7.302680,1.188835
109.324171,-7.302680,1.182704
109.325171,-7.302680,1.176445
109.326171,-7.302680,1.170251
109.327171,-7.302680,1.164316
109.328171,-7.302680,1.158837
109.329171,-7.302680,1.154008
109.330171,-7.302680,1.150022
109.331171,-7.302680,1.147063
109.332171,-7.302680,1.145301
109.333171,-7.302680,1.144868
109.334171,-7.302680,1.145836
109.335171,-7.302680,1.148187
109.336171,-7.302680,1.151801
109.337171,-7.302680,1.156471
109.338171,-7.302680,1.161925
109.339171,-7.302680,1.167866
109.340171,-7.302680,1.174001
109.341171,-7.302680,1.180051
109.342171,-7.302680,1.185761
109.343171,-7.302680,1.190902
109.344171,-7.302680,1.195472
109.345171,-7.302680,1.199736
109.346171,-7.302680,1.203601
109.347171,-7.302680,1.206978
109.348171,-7.302680,1.209780
109.349171,-7.302680,1.211930
109.350171,-7.302680,1.213353
109.351171,-7.302680,1.213978
109.352171,-7.302680,1.214002
109.353171,-7.302680,1.214002
109.354171,-7.302680,1.214002
109.355171,-7.302680,1.214002
109.356171,-7.302680,1.214002
109.357171,-7.302680,1.214002
109.358171,-7.302680,1.214002
109.359171,-7.302680,1.214002
109.360171,-7.302680,1.214002
109.361171,-7.302680,1.214002
109.362171,-7.302680,1.214002
109.363171,-7.302680,1.214002
109.364171,-7.302680,1.214002
109.365171,-7.302680,1.214002
109.366171,-7.302680,1.214002
109.367171,-7.302680,1.214002
109.368171,-7.302680,1.214002
109.369171,-7.302680,1.214002
109.370171,-7.302680,1.214002
109.371171,-7.302680,1.214002
109.372171,-7.302680,1.214002
109.373171,-7.302680,1.214002
109.374171,-7.302680,1.214002
109.375171,-7.302680,1.214002
109.376171,-7.302680,1.214002
109.377171,-7.302680,1.213913
109.378171,-7.302680,1.213121
109.379171,-7.302680,1.211595
109.380171,-7.302680,1.209447
109.381171,-7.302680,1.206790
109.382171,-7.302680,1.203747
109.383171,-7.302680,1.200444
109.384171,-7.302680,1.197015
109.385171,-7.302680,1.193597
109.386171,-7.302680,1.190330
109.387171,-7.302680,1.187354
109.388171,-7.302680,1.184801
109.389171,-7.302680,1.182790
109.390171,-7.302680,1.181422
109.391171,-7.302680,1.180764
109.392171,-7.302680,1.180852
109.393171,-7.302680,1.181680
109.394171,-7.302680,1.183206
109.395171,-7.302680,1.185353
109.396171,-7.302680,1.188017
109.397171,-7.302680,1.191073
109.398171,-7.302680,1.194388
109.399171,-7.302680,1.197821
109.400171,-7.302680,1.201233
109.401171,-7.302680,1.204487
109.402171,-7.302680,1.207451
109.403171,-7.302680,1.209999
109.404171,-7.302680,1.212012
109.405171,-7.302680,1.213376
109.406171,-7.302680,1.213981
109.407171,-7.302680,1.214002
109.408171,-7.302680,1.214002
109.409171,-7.302680,1.214002
109.410171,-7.302680,1.214002
109.411171,-7.302680,1.214002
109.412171,-7.302680,1.214002
109.413171,-7.302680,1.214002
109.414171,-7.302680,1.214002
109.415171,-7.302680,1.214002
109.416171,-7.302680,1.214002
109.417171,-7.302680,1.214002
109.418171,-7.302680,1.214002
109.419171,-7.302680,1.214002
109.420171,-7.302680,1.214002
109.421171,-7.302680,1.214002
109.422171,-7.302680,1.214002
109.423171,-7.302680,1.214002
109.424171,-7.302680,1.214002
109.425171,-7.302680,1.214002
109.426171,-7.302680,1.214002
109.427171,-7.302680,1.214002
109.428171,-7.302680,1.214002
109.429171,-7.302680,1.214002
109.430171,-7.302680,1.214002
109.431171,-7.302680,1.214002
109.432171,-7.302680,1.214002
109.433171,-7.302680,1.214002
109.434171,-7.302680,1.214002
109.435171,-7.302680,1.214002
109.436171,-7.302680,1.214002
109.437171,-7.302680,1.214002
109.438171,-7.302680,1.214002
109.439171,-7.302680,1.214002
109.440171,-7.302680,1.214002
109.441171,-7.302680,1.214002
109.442171,-7.302680,1.214002
109.443171,-7.302680,1.214002
109.444171,-7.302680,1.214002
109.445171,-7.302680,1.214002
109.446171,-7.302680,1.214002
109.447171,-7.302680,1.214002
109.448171,-7.302680,1.214002
109.449171,-7.302680,1.214002
109.450171,-7.302680,1.214002
109.451171,-7.302680,1.214002
109.452171,-7.302680,1.214002
109.453171,-7.302680,1.214002
109.454171,-7.302680,1.214002
109.455171,-7.302680,1.214002
109.456171,-7.302680,1.214002
109.457171,-7.302680,1.214002
109.458171,-7.302680,1.214002
109.459171,-7.302680,1.214002
109.460171,-7.302680,1.214002
109.461171,-7.302680,1.214002
109.462171,-7.302680,1.214002
109.463171,-7.302680,1.214002
109.464171,-7.302680,1.214002
109.465171,-7.302680,1.214002
109.466171,-7.302680,1.214002
109.467171,-7.302680,1.214002
109.468171,-7.302680,1.214003
109.469171,-7.302680,1.214014
109.470171,-7.302680,1.214006
109.471171,-7.302680,1.214002
109.472171,-7.302680,1.214002
109.473171,-7.302680,1.214002
109.474171,-7.302680,1.214002
109.475171,-7.302680,1.214002
109.476171,-7.302680,1.214002
109.477171,-7.302680,1.214002
109.478171,-7.302680,1.214002
109.479171,-7.302680,1.214002
109.480171,-7.302680,1.214002
109.481171,-7.302680,1.214002
109.482171,-7.302680,1.214002
109.483171,-7.302680,1.214002
109.484171,-7.302680,1.214002
109.485171,-7.302680,1.214002
109.486171,-7.302680,1.214002
109.487171,-7.302680,1.214002
109.488171,-7.302680,1.214002
109.489171,-7.302680,1.214002
109.490171,-7.302680,1.214002
109.491171,-7.302680,1.214002
109.492171,-7.302680,1.214002
109.493171,-7.302680,1.214002
109.494171,-7.302680,1.214002
109.495171,-7.302680,1.214002
109.496171,-7.302680,1.214002
109.497171,-7.302680,1.214002
109.498171,-7.302680,1.214002
109.499171,-7.302680,1.214002
109.500171,-7.302680,1.214002
109.501171,-7.302680,1.214002
109.502171,-7.302680,1.214002
109.503171,-7.302680,1.214002
109.504171,-7.302680,1.214002
109.505171,-7.302680,1.214002
109.506171,-7.302680,1.214002
109.507171,-7.302680,1.214002
109.508171,-7.302680,1.214002
109.509171,-7.302680,1.214002
109.510171,-7.302680,1.214002
109.511171,-7.302680,1.214002
109.512171,-7.302680,1.214002
109.513171,-7.302680,1.214002
109.514171,-7.302680,1.214002
109.515171,-7.302680,1.214002
109.516171,-7.302680,1.214002
109.517171,-7.302680,1.214002
109.518171,-7.302680,1.214002
109.519171,-7.302680,1.214002
109.520171,-7.302680,1.214002
109.521171,-7.302680,1.214002
109.522171,-7.302680,1.214002
109.523171,-7.302680,1.214002
109.524171,-7.302680,1.214002
109.525171,-7.302680,1.214002
109.526171,-7.302680,1.214002
109.527171,-7.302680,1.214002
109.528171,-7.302680,1.214002
109.529171,-7.302680,1.214002
109.530171,-7.302680,1.214002
109.531171,-7.302680,1.214002
109.532171,-7.302680,1.214002
109.533171,-7.302680,1.214002
109.534171,-7.302680,1.214002
109.535171,-7.302680,1.214002
109.536171,-7.302680,1.214002
109.537171,-7.302680,1.214002
109.538171,-7.302680,1.214002
109.539171,-7.302680,1.214002
109.540171,-7.302680,1.214002
109.541171,-7.302680,1.214002
109.542171,-7.302680,1.214002
109.543171,-7.302680,1.214002
109.544171,-7.302680,1.214002
109.545171,-7.302680,1.214002
109.546171,-7.302680,1.214002
109.547171,-7.302680,1.214002
109.548171,-7.302680,1.214002
109.549171,-7.302680,1.214002
109.550171,-7.302680,1.214002
109.551171,-7.302680,1.214002
109.552171,-7.302680,1.214002
109.553171,-7.302680,1.214002
109.554171,-7.302680,1.214002
109.555171,-7.302680,1.214002
109.556171,-7.302680,1.214002
109.557171,-7.302680,1.214002
109.558171,-7.302680,1.214002
109.559171,-7.302680,1.214002
109.560171,-7.302680,1.214002
109.561171,-7.302680,1.214002
109.562171,-7.302680,1.214002
109.563171,-7.302680,1.214002
109.564171,-7.302680,1.214002
109.565171,-7.302680,1.214002
109.566171,-7.302680,1.214002
109.567171,-7.302680,1.214002
109.264171,-7.303680,1.214002
109.265171,-7.303680,1.214002
109.266171,-7.303680,1.214002
109.267171,-7.303680,1.214002
109.268171,-7.303680,1.214002
109.269171,-7.303680,1.214002
109.270171,-7.303680,1.214002
109.271171,-7.303680,1.214002
109.272171,-7.303680,1.214002
109.273171,-7.303680,1.214002
109.274171,-7.303680,1.214002
109.275171,-7.303680,1.214002
109.276171,-7.303680,1.214002
109.277171,-7.303680,1.214002
109.278171,-7.303680,1.214002
109.279171,-7.303680,1.214002
109.280171,-7.303680,1.214002
109.281171,-7.303680,1.214002
109.282171,-7.303680,1.214002
109.283171,-7.303680,1.214002
109.284171,-7.303680,1.214002
109.285171,-7.303680,1.214002
109.286171,-7.303680,1.214002
109.287171,-7.303680,1.214002
109.288171,-7.303680,1.214002
109.289171,-7.303680,1.214002
